affected_region,affected_time_span,camera_motion,condition_id,contact_sheet,corruption_type,dpo_ready,fvd,local_absdiff_mean,local_absdiff_p95,loser_full_video,loser_video,lpips,pair_id,pair_type,prefix_video,psnr_future,reward_loser,reward_margin,reward_winner,sample_id,sharpness_loser,sharpness_ratio,sharpness_winner,ssim_future_proxy,status,template,vbench,winner_video,written_reason
"{""h"": 141, ""w"": 230, ""x"": 237, ""y"": 233}","[20, 67]",orbit_right_64,prefix5_anchored_e78653865b3413_wrong_camera_motion,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_029_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_patch_freeze.jpg,local_patch_freeze,False,BLOCKED_BY_ENV: no local FVD/I3D backend,7.220945,25.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_029_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_029_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_029_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_e78653865b3413_wrong_camera_motion/prefix_len5.mp4,36.358146,0.828421,0.171579,1.0,prefix5_anchored_e78653865b3413_wrong_camera_motion,1181.337474,1.000854,1180.329707,0.995401,REJECT_SYNTHETIC_GATE,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=25.0; sharpness_ratio=1.000854
"{""h"": 133, ""w"": 209, ""x"": 322, ""y"": 145}","[20, 67]",orbit_right_64,prefix5_anchored_ebade3740fe2f4_object_identity_change,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_030_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_patch_drift.jpg,local_patch_drift,False,BLOCKED_BY_ENV: no local FVD/I3D backend,6.991609,22.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_030_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_030_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_030_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_ebade3740fe2f4_object_identity_change/prefix_len5.mp4,34.791661,0.835368,0.164632,1.0,prefix5_anchored_ebade3740fe2f4_object_identity_change,1202.816028,1.019051,1180.329707,0.996183,REJECT_SYNTHETIC_GATE,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=22.0; sharpness_ratio=1.019051
"{""h"": 113, ""w"": 223, ""x"": 243, ""y"": 140}","[20, 67]",orbit_right_64,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_031_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,21.173105,52.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_031_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_031_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_031_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_ede413792fce8b_nonrigid_background_warp/prefix_len5.mp4,30.484481,0.765895,0.234105,1.0,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,1261.196472,1.068512,1180.329707,0.989522,DPO_READY_SYNTHETIC_VISIBLE_V10,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=52.0; sharpness_ratio=1.068512
"{""h"": 112, ""w"": 229, ""x"": 244, ""y"": 238}","[20, 67]",orbit_right_64,prefix5_anchored_ff65f1ae3e7ca8_background_drift,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_032_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_temporal_jump.jpg,local_temporal_jump,False,BLOCKED_BY_ENV: no local FVD/I3D backend,7.641537,26.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_032_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_032_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_032_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_ff65f1ae3e7ca8_background_drift/prefix_len5.mp4,36.952737,0.826105,0.173895,1.0,prefix5_anchored_ff65f1ae3e7ca8_background_drift,1180.595903,1.000226,1180.329707,0.996151,REJECT_SYNTHETIC_GATE,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=26.0; sharpness_ratio=1.000226
"{""h"": 109, ""w"": 192, ""x"": 212, ""y"": 213}","[20, 67]",orbit_right_64,v6_02200_collision_orbit_right_64_seed41200,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_033_v6_02200_collision_orbit_right_64_seed41200_local_patch_freeze.jpg,local_patch_freeze,False,BLOCKED_BY_ENV: no local FVD/I3D backend,6.949784,23.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_033_v6_02200_collision_orbit_right_64_seed41200_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_033_v6_02200_collision_orbit_right_64_seed41200_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_033_v6_02200_collision_orbit_right_64_seed41200_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/v6_02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,38.192851,0.833053,0.166947,1.0,v6_02200_collision_orbit_right_64_seed41200,1184.322125,1.003382,1180.329707,0.997144,REJECT_SYNTHETIC_GATE,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=23.0; sharpness_ratio=1.003382
"{""h"": 96, ""w"": 242, ""x"": 213, ""y"": 174}","[20, 67]",orbit_right_64,v6_02202_collision_orbit_right_64_seed41202,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_034_v6_02202_collision_orbit_right_64_seed41202_local_patch_drift.jpg,local_patch_drift,False,BLOCKED_BY_ENV: no local FVD/I3D backend,7.927774,30.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_034_v6_02202_collision_orbit_right_64_seed41202_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_034_v6_02202_collision_orbit_right_64_seed41202_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_034_v6_02202_collision_orbit_right_64_seed41202_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/v6_02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,36.660452,0.816842,0.183158,1.0,v6_02202_collision_orbit_right_64_seed41202,1253.742849,1.0,1253.742849,0.996383,REJECT_SYNTHETIC_GATE,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=30.0; sharpness_ratio=1.0
"{""h"": 104, ""w"": 186, ""x"": 221, ""y"": 212}","[20, 67]",orbit_right_64,v6_02222_collision_orbit_right_64_seed41222,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_035_v6_02222_collision_orbit_right_64_seed41222_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,20.833397,52.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_035_v6_02222_collision_orbit_right_64_seed41222_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_035_v6_02222_collision_orbit_right_64_seed41222_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_035_v6_02222_collision_orbit_right_64_seed41222_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/v6_02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,31.818397,0.765895,0.234105,1.0,v6_02222_collision_orbit_right_64_seed41222,984.419478,1.037331,948.99308,0.992085,DPO_READY_SYNTHETIC_VISIBLE_V10,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=52.0; sharpness_ratio=1.037331
"{""h"": 113, ""w"": 216, ""x"": 290, ""y"": 134}","[20, 67]",orbit_right_64,v6_02226_collision_orbit_right_64_seed41226,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_036_v6_02226_collision_orbit_right_64_seed41226_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,12.209643,103.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_036_v6_02226_collision_orbit_right_64_seed41226_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_036_v6_02226_collision_orbit_right_64_seed41226_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_036_v6_02226_collision_orbit_right_64_seed41226_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/v6_02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,29.921425,0.647789,0.352211,1.0,v6_02226_collision_orbit_right_64_seed41226,1269.578804,1.070547,1185.91586,0.994147,DPO_READY_SYNTHETIC_VISIBLE_V10,collision,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=103.0; sharpness_ratio=1.070547
"{""h"": 148, ""w"": 191, ""x"": 238, ""y"": 163}","[20, 67]",orbit_left_44,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_037_04204_containment_orbit_left_44_seed43204_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,8.058329,42.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_037_04204_containment_orbit_left_44_seed43204_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_037_04204_containment_orbit_left_44_seed43204_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_037_04204_containment_orbit_left_44_seed43204_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/prefix_len5.mp4,34.452353,0.789053,0.210947,1.0,04204_containment_orbit_left_44_seed43204,787.923308,1.005437,783.662235,0.995526,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=42.0; sharpness_ratio=1.005437
"{""h"": 142, ""w"": 245, ""x"": 262, ""y"": 136}","[20, 67]",orbit_left_44,04209_containment_orbit_left_44_seed43209,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_038_04209_containment_orbit_left_44_seed43209_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,10.814129,61.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_038_04209_containment_orbit_left_44_seed43209_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_038_04209_containment_orbit_left_44_seed43209_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_038_04209_containment_orbit_left_44_seed43209_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04209_containment_orbit_left_44_seed43209/prefix_len5.mp4,30.947343,0.745053,0.254947,1.0,04209_containment_orbit_left_44_seed43209,627.453971,1.005665,623.919331,0.992611,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04209_containment_orbit_left_44_seed43209/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=61.0; sharpness_ratio=1.005665
"{""h"": 135, ""w"": 198, ""x"": 404, ""y"": 114}","[20, 67]",orbit_left_44,04214_containment_orbit_left_44_seed43214,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,26.54509,78.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/prefix_len5.mp4,27.495595,0.705684,0.294316,1.0,04214_containment_orbit_left_44_seed43214,1241.642596,1.0,1241.642596,0.986065,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=78.0; sharpness_ratio=1.0
"{""h"": 119, ""w"": 182, ""x"": 285, ""y"": 187}","[20, 67]",orbit_left_44,04228_containment_orbit_left_44_seed43228,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_040_04228_containment_orbit_left_44_seed43228_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,20.03899,79.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_040_04228_containment_orbit_left_44_seed43228_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_040_04228_containment_orbit_left_44_seed43228_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_040_04228_containment_orbit_left_44_seed43228_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/prefix_len5.mp4,30.19657,0.703368,0.296632,1.0,04228_containment_orbit_left_44_seed43228,1155.85097,1.035805,1115.89675,0.991476,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=79.0; sharpness_ratio=1.035805
"{""h"": 119, ""w"": 208, ""x"": 397, ""y"": 133}","[20, 67]",orbit_left_44,04236_containment_orbit_left_44_seed43236,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_041_04236_containment_orbit_left_44_seed43236_local_patch_freeze.jpg,local_patch_freeze,False,BLOCKED_BY_ENV: no local FVD/I3D backend,5.7166,20.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_041_04236_containment_orbit_left_44_seed43236_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_041_04236_containment_orbit_left_44_seed43236_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_041_04236_containment_orbit_left_44_seed43236_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04236_containment_orbit_left_44_seed43236/prefix_len5.mp4,36.091465,0.84,0.16,1.0,04236_containment_orbit_left_44_seed43236,566.390723,1.007006,562.450021,0.997221,REJECT_SYNTHETIC_GATE,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04236_containment_orbit_left_44_seed43236/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=20.0; sharpness_ratio=1.007006
"{""h"": 150, ""w"": 212, ""x"": 195, ""y"": 154}","[20, 67]",orbit_left_44,04248_containment_orbit_left_44_seed43248,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_042_04248_containment_orbit_left_44_seed43248_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,12.299343,68.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_042_04248_containment_orbit_left_44_seed43248_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_042_04248_containment_orbit_left_44_seed43248_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_042_04248_containment_orbit_left_44_seed43248_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04248_containment_orbit_left_44_seed43248/prefix_len5.mp4,30.254283,0.728842,0.271158,1.0,04248_containment_orbit_left_44_seed43248,855.049974,1.011123,845.644029,0.992319,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04248_containment_orbit_left_44_seed43248/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=68.0; sharpness_ratio=1.011123
"{""h"": 115, ""w"": 214, ""x"": 429, ""y"": 139}","[20, 67]",orbit_left_44,04249_containment_orbit_left_44_seed43249,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,20.411076,50.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04249_containment_orbit_left_44_seed43249/prefix_len5.mp4,30.742057,0.770526,0.229474,1.0,04249_containment_orbit_left_44_seed43249,618.635791,1.13644,544.362862,0.990135,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04249_containment_orbit_left_44_seed43249/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=50.0; sharpness_ratio=1.13644
"{""h"": 135, ""w"": 211, ""x"": 221, ""y"": 235}","[20, 67]",orbit_left_44,04252_containment_orbit_left_44_seed43252,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_044_04252_containment_orbit_left_44_seed43252_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,13.555026,61.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_044_04252_containment_orbit_left_44_seed43252_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_044_04252_containment_orbit_left_44_seed43252_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_044_04252_containment_orbit_left_44_seed43252_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/prefix_len5.mp4,30.911084,0.745053,0.254947,1.0,04252_containment_orbit_left_44_seed43252,682.85768,1.004681,679.675944,0.992417,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=61.0; sharpness_ratio=1.004681
"{""h"": 102, ""w"": 197, ""x"": 292, ""y"": 202}","[20, 67]",orbit_left_44,04260_containment_orbit_left_44_seed43260,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_045_04260_containment_orbit_left_44_seed43260_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,17.493265,96.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_045_04260_containment_orbit_left_44_seed43260_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_045_04260_containment_orbit_left_44_seed43260_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_045_04260_containment_orbit_left_44_seed43260_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/prefix_len5.mp4,29.665596,0.664,0.336,1.0,04260_containment_orbit_left_44_seed43260,871.593086,1.007695,864.937158,0.993097,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=96.0; sharpness_ratio=1.007695
"{""h"": 100, ""w"": 229, ""x"": 192, ""y"": 157}","[20, 67]",orbit_left_44,04267_containment_orbit_left_44_seed43267,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,13.496885,77.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04267_containment_orbit_left_44_seed43267/prefix_len5.mp4,31.477089,0.708,0.292,1.0,04267_containment_orbit_left_44_seed43267,1074.864251,1.010295,1063.91099,0.99393,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04267_containment_orbit_left_44_seed43267/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=77.0; sharpness_ratio=1.010295
