pair_id,contact_sheet_path,status,error_reason,pair_type,source,failure_type
v11_SYN_EXTRA_0081_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0081_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0082_02378_collision_orbit_right_64_seed41378_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0083_02378_collision_orbit_right_64_seed41378_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0083_02378_collision_orbit_right_64_seed41378_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0084_02378_collision_orbit_right_64_seed41378_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0084_02378_collision_orbit_right_64_seed41378_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0085_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0085_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0086_02384_collision_orbit_right_64_seed41384_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0086_02384_collision_orbit_right_64_seed41384_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0087_02384_collision_orbit_right_64_seed41384_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0087_02384_collision_orbit_right_64_seed41384_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0088_02384_collision_orbit_right_64_seed41384_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0088_02384_collision_orbit_right_64_seed41384_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0089_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0089_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0090_prefix5_anchored_1128e39109fc83_object_deformation_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0090_prefix5_anchored_1128e39109fc83_object_deformation_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0091_prefix5_anchored_1128e39109fc83_object_deformation_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0091_prefix5_anchored_1128e39109fc83_object_deformation_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0092_prefix5_anchored_1128e39109fc83_object_deformation_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0092_prefix5_anchored_1128e39109fc83_object_deformation_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0093_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0093_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0094_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0094_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0095_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0095_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0096_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0096_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0097_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0097_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0098_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0098_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0099_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0099_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0100_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0100_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0101_prefix5_anchored_525c18bc4422f0_background_drift_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0101_prefix5_anchored_525c18bc4422f0_background_drift_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0102_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0102_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0103_prefix5_anchored_525c18bc4422f0_background_drift_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0103_prefix5_anchored_525c18bc4422f0_background_drift_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0104_prefix5_anchored_525c18bc4422f0_background_drift_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0104_prefix5_anchored_525c18bc4422f0_background_drift_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0105_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0105_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0106_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0106_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0107_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0107_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0108_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0108_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0109_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0109_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0110_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0110_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0111_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0111_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0112_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0112_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0113_prefix5_anchored_e78653865b3413_wrong_camera_motion_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0113_prefix5_anchored_e78653865b3413_wrong_camera_motion_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0114_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0114_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0115_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0115_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0116_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0116_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0117_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0117_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0118_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0118_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0119_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0119_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0120_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0120_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0121_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0121_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0122_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0122_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0123_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0123_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0124_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0124_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0125_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0125_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0126_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0126_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0127_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0127_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0128_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0128_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0129_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0129_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0130_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0130_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0131_v6_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0131_v6_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0132_v6_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0132_v6_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0133_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0133_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0134_v6_02202_collision_orbit_right_64_seed41202_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0134_v6_02202_collision_orbit_right_64_seed41202_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0135_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0135_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0136_v6_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0136_v6_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0137_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0137_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0138_v6_02222_collision_orbit_right_64_seed41222_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0138_v6_02222_collision_orbit_right_64_seed41222_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0139_v6_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0139_v6_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0140_v6_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0140_v6_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0141_v6_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0141_v6_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_EXTRA_0142_v6_02226_collision_orbit_right_64_seed41226_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0142_v6_02226_collision_orbit_right_64_seed41226_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_EXTRA_0143_v6_02226_collision_orbit_right_64_seed41226_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0143_v6_02226_collision_orbit_right_64_seed41226_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0144_v6_02226_collision_orbit_right_64_seed41226_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0144_v6_02226_collision_orbit_right_64_seed41226_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0145_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0145_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic
v11_SYN_EXTRA_0146_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0146_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible
v11_SYN_EXTRA_0147_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0147_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0148_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0148_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0149_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0149_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic
v11_SYN_EXTRA_0150_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0150_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible
v11_SYN_EXTRA_0151_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0151_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0152_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0152_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_EXTRA_0153_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0153_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic
v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible
v11_SYN_EXTRA_0155_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0155_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_EXTRA_0156_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0156_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
