pair_id,contact_sheet_path,status,error_reason,pair_type,source,failure_type
v11_SYN_0084_02292_collision_orbit_right_64_seed41292_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0084_02292_collision_orbit_right_64_seed41292_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0085_02295_collision_strafe_left_180_seed41295_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0085_02295_collision_strafe_left_180_seed41295_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0086_02295_collision_strafe_left_180_seed41295_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0086_02295_collision_strafe_left_180_seed41295_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0087_02295_collision_strafe_left_180_seed41295_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0087_02295_collision_strafe_left_180_seed41295_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0088_02295_collision_strafe_left_180_seed41295_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0088_02295_collision_strafe_left_180_seed41295_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0089_02295_collision_strafe_left_180_seed41295_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0089_02295_collision_strafe_left_180_seed41295_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0090_02295_collision_strafe_left_180_seed41295_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0090_02295_collision_strafe_left_180_seed41295_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0091_02327_collision_strafe_left_180_seed41327_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0091_02327_collision_strafe_left_180_seed41327_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0092_02327_collision_strafe_left_180_seed41327_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0092_02327_collision_strafe_left_180_seed41327_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0093_02327_collision_strafe_left_180_seed41327_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0093_02327_collision_strafe_left_180_seed41327_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0094_02327_collision_strafe_left_180_seed41327_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0094_02327_collision_strafe_left_180_seed41327_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0095_02327_collision_strafe_left_180_seed41327_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0095_02327_collision_strafe_left_180_seed41327_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0096_02327_collision_strafe_left_180_seed41327_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0096_02327_collision_strafe_left_180_seed41327_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0097_02328_collision_orbit_right_64_seed41328_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0097_02328_collision_orbit_right_64_seed41328_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0098_02328_collision_orbit_right_64_seed41328_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0098_02328_collision_orbit_right_64_seed41328_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0099_02328_collision_orbit_right_64_seed41328_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0099_02328_collision_orbit_right_64_seed41328_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0100_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0100_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0101_02328_collision_orbit_right_64_seed41328_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0101_02328_collision_orbit_right_64_seed41328_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0102_02328_collision_orbit_right_64_seed41328_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0102_02328_collision_orbit_right_64_seed41328_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0103_02353_collision_strafe_left_180_seed41353_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0103_02353_collision_strafe_left_180_seed41353_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0104_02353_collision_strafe_left_180_seed41353_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0104_02353_collision_strafe_left_180_seed41353_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0105_02353_collision_strafe_left_180_seed41353_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0105_02353_collision_strafe_left_180_seed41353_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0106_02353_collision_strafe_left_180_seed41353_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0106_02353_collision_strafe_left_180_seed41353_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0107_02353_collision_strafe_left_180_seed41353_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0107_02353_collision_strafe_left_180_seed41353_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0108_02353_collision_strafe_left_180_seed41353_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0108_02353_collision_strafe_left_180_seed41353_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0109_02360_collision_orbit_right_64_seed41360_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0109_02360_collision_orbit_right_64_seed41360_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0110_02360_collision_orbit_right_64_seed41360_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0110_02360_collision_orbit_right_64_seed41360_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0111_02360_collision_orbit_right_64_seed41360_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0111_02360_collision_orbit_right_64_seed41360_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0112_02360_collision_orbit_right_64_seed41360_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0112_02360_collision_orbit_right_64_seed41360_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0113_02360_collision_orbit_right_64_seed41360_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0113_02360_collision_orbit_right_64_seed41360_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0114_02360_collision_orbit_right_64_seed41360_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0114_02360_collision_orbit_right_64_seed41360_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0115_02366_collision_orbit_right_64_seed41366_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0115_02366_collision_orbit_right_64_seed41366_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0116_02366_collision_orbit_right_64_seed41366_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0116_02366_collision_orbit_right_64_seed41366_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0117_02366_collision_orbit_right_64_seed41366_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0117_02366_collision_orbit_right_64_seed41366_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0118_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0118_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0119_02366_collision_orbit_right_64_seed41366_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0119_02366_collision_orbit_right_64_seed41366_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0120_02366_collision_orbit_right_64_seed41366_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0120_02366_collision_orbit_right_64_seed41366_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0121_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0121_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0122_02378_collision_orbit_right_64_seed41378_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0122_02378_collision_orbit_right_64_seed41378_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0123_02378_collision_orbit_right_64_seed41378_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0123_02378_collision_orbit_right_64_seed41378_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0124_02378_collision_orbit_right_64_seed41378_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0124_02378_collision_orbit_right_64_seed41378_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0125_02378_collision_orbit_right_64_seed41378_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0125_02378_collision_orbit_right_64_seed41378_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0126_02378_collision_orbit_right_64_seed41378_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0126_02378_collision_orbit_right_64_seed41378_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0127_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0127_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0128_02384_collision_orbit_right_64_seed41384_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0128_02384_collision_orbit_right_64_seed41384_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0129_02384_collision_orbit_right_64_seed41384_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0129_02384_collision_orbit_right_64_seed41384_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0130_02384_collision_orbit_right_64_seed41384_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0130_02384_collision_orbit_right_64_seed41384_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0131_02384_collision_orbit_right_64_seed41384_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0131_02384_collision_orbit_right_64_seed41384_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0132_02384_collision_orbit_right_64_seed41384_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0132_02384_collision_orbit_right_64_seed41384_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0133_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0133_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0134_prefix5_anchored_1128e39109fc83_object_deformation_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0134_prefix5_anchored_1128e39109fc83_object_deformation_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0135_prefix5_anchored_1128e39109fc83_object_deformation_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0135_prefix5_anchored_1128e39109fc83_object_deformation_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0136_prefix5_anchored_1128e39109fc83_object_deformation_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0136_prefix5_anchored_1128e39109fc83_object_deformation_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0137_prefix5_anchored_1128e39109fc83_object_deformation_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0137_prefix5_anchored_1128e39109fc83_object_deformation_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0138_prefix5_anchored_1128e39109fc83_object_deformation_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0138_prefix5_anchored_1128e39109fc83_object_deformation_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0139_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0139_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0140_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0140_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0141_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0141_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0142_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0142_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0143_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0143_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0144_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0144_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0145_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0145_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0146_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0146_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0147_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0147_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0148_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0148_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0149_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0149_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0150_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0150_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0151_prefix5_anchored_525c18bc4422f0_background_drift_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0151_prefix5_anchored_525c18bc4422f0_background_drift_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0152_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0152_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0153_prefix5_anchored_525c18bc4422f0_background_drift_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0153_prefix5_anchored_525c18bc4422f0_background_drift_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0154_prefix5_anchored_525c18bc4422f0_background_drift_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0154_prefix5_anchored_525c18bc4422f0_background_drift_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0155_prefix5_anchored_525c18bc4422f0_background_drift_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0155_prefix5_anchored_525c18bc4422f0_background_drift_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0156_prefix5_anchored_525c18bc4422f0_background_drift_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0156_prefix5_anchored_525c18bc4422f0_background_drift_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0157_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0157_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0158_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0158_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0159_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0159_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0160_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0160_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0161_prefix5_anchored_7f708dfe212ad6_freeze_foreground_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0161_prefix5_anchored_7f708dfe212ad6_freeze_foreground_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
v11_SYN_0162_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_identity_color_shift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0162_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_identity_color_shift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift
v11_SYN_0163_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0163_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic
v11_SYN_0164_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0164_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible
v11_SYN_0165_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0165_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment
v11_SYN_0166_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0166_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift
v11_SYN_0167_prefix5_anchored_b53591379e11c1_object_deformation_background_drift_visible,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0167_prefix5_anchored_b53591379e11c1_object_deformation_background_drift_visible.jpg,CONTACT_SHEET_PASS,,TypeM_v11_synthetic_visible,synthetic_controlled,background_drift_visible
