pair_id,condition_id,failure_type,severity,loser_video_path,status
v11_SYN_0147_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_duplicate_or_fragment,prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch,object_duplicate_or_fragment,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0147_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0148_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_local_scene_patch_drift,prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch,local_scene_patch_drift,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0148_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0149_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_background_drift_visible,prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch,background_drift_visible,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0149_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_background_drift_visible/loser_future.mp4,generated
v11_SYN_0150_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_identity_color_shift,prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch,object_identity_color_shift,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0150_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0151_prefix5_anchored_525c18bc4422f0_background_drift_collision_response_failure_synthetic,prefix5_anchored_525c18bc4422f0_background_drift,collision_response_failure_synthetic,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0151_prefix5_anchored_525c18bc4422f0_background_drift_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0152_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible,prefix5_anchored_525c18bc4422f0_background_drift,object_deformation_visible,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0152_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0153_prefix5_anchored_525c18bc4422f0_background_drift_object_duplicate_or_fragment,prefix5_anchored_525c18bc4422f0_background_drift,object_duplicate_or_fragment,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0153_prefix5_anchored_525c18bc4422f0_background_drift_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0154_prefix5_anchored_525c18bc4422f0_background_drift_local_scene_patch_drift,prefix5_anchored_525c18bc4422f0_background_drift,local_scene_patch_drift,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0154_prefix5_anchored_525c18bc4422f0_background_drift_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0155_prefix5_anchored_525c18bc4422f0_background_drift_background_drift_visible,prefix5_anchored_525c18bc4422f0_background_drift,background_drift_visible,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0155_prefix5_anchored_525c18bc4422f0_background_drift_background_drift_visible/loser_future.mp4,generated
v11_SYN_0156_prefix5_anchored_525c18bc4422f0_background_drift_object_identity_color_shift,prefix5_anchored_525c18bc4422f0_background_drift,object_identity_color_shift,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0156_prefix5_anchored_525c18bc4422f0_background_drift_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0157_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic,prefix5_anchored_7f708dfe212ad6_freeze_foreground,collision_response_failure_synthetic,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0157_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0158_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_deformation_visible,prefix5_anchored_7f708dfe212ad6_freeze_foreground,object_deformation_visible,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0158_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0159_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_duplicate_or_fragment,prefix5_anchored_7f708dfe212ad6_freeze_foreground,object_duplicate_or_fragment,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0159_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0160_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift,prefix5_anchored_7f708dfe212ad6_freeze_foreground,local_scene_patch_drift,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0160_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0161_prefix5_anchored_7f708dfe212ad6_freeze_foreground_background_drift_visible,prefix5_anchored_7f708dfe212ad6_freeze_foreground,background_drift_visible,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0161_prefix5_anchored_7f708dfe212ad6_freeze_foreground_background_drift_visible/loser_future.mp4,generated
v11_SYN_0162_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_identity_color_shift,prefix5_anchored_7f708dfe212ad6_freeze_foreground,object_identity_color_shift,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0162_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0163_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic,prefix5_anchored_b53591379e11c1_object_deformation,collision_response_failure_synthetic,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0163_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0164_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible,prefix5_anchored_b53591379e11c1_object_deformation,object_deformation_visible,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0164_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0165_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment,prefix5_anchored_b53591379e11c1_object_deformation,object_duplicate_or_fragment,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0165_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0166_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift,prefix5_anchored_b53591379e11c1_object_deformation,local_scene_patch_drift,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0166_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0167_prefix5_anchored_b53591379e11c1_object_deformation_background_drift_visible,prefix5_anchored_b53591379e11c1_object_deformation,background_drift_visible,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0167_prefix5_anchored_b53591379e11c1_object_deformation_background_drift_visible/loser_future.mp4,generated
v11_SYN_0168_prefix5_anchored_b53591379e11c1_object_deformation_object_identity_color_shift,prefix5_anchored_b53591379e11c1_object_deformation,object_identity_color_shift,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0168_prefix5_anchored_b53591379e11c1_object_deformation_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0169_prefix5_anchored_e78653865b3413_wrong_camera_motion_collision_response_failure_synthetic,prefix5_anchored_e78653865b3413_wrong_camera_motion,collision_response_failure_synthetic,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0169_prefix5_anchored_e78653865b3413_wrong_camera_motion_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0170_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_deformation_visible,prefix5_anchored_e78653865b3413_wrong_camera_motion,object_deformation_visible,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0170_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0171_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_duplicate_or_fragment,prefix5_anchored_e78653865b3413_wrong_camera_motion,object_duplicate_or_fragment,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0171_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0172_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_scene_patch_drift,prefix5_anchored_e78653865b3413_wrong_camera_motion,local_scene_patch_drift,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0172_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0173_prefix5_anchored_e78653865b3413_wrong_camera_motion_background_drift_visible,prefix5_anchored_e78653865b3413_wrong_camera_motion,background_drift_visible,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0173_prefix5_anchored_e78653865b3413_wrong_camera_motion_background_drift_visible/loser_future.mp4,generated
v11_SYN_0174_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_identity_color_shift,prefix5_anchored_e78653865b3413_wrong_camera_motion,object_identity_color_shift,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0174_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0175_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic,prefix5_anchored_ebade3740fe2f4_object_identity_change,collision_response_failure_synthetic,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0175_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0176_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_deformation_visible,prefix5_anchored_ebade3740fe2f4_object_identity_change,object_deformation_visible,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0176_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0177_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_duplicate_or_fragment,prefix5_anchored_ebade3740fe2f4_object_identity_change,object_duplicate_or_fragment,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0177_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0178_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_scene_patch_drift,prefix5_anchored_ebade3740fe2f4_object_identity_change,local_scene_patch_drift,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0178_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0179_prefix5_anchored_ebade3740fe2f4_object_identity_change_background_drift_visible,prefix5_anchored_ebade3740fe2f4_object_identity_change,background_drift_visible,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0179_prefix5_anchored_ebade3740fe2f4_object_identity_change_background_drift_visible/loser_future.mp4,generated
v11_SYN_0180_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_identity_color_shift,prefix5_anchored_ebade3740fe2f4_object_identity_change,object_identity_color_shift,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0180_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0181_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,collision_response_failure_synthetic,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0181_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0182_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_deformation_visible,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,object_deformation_visible,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0182_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0183_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_duplicate_or_fragment,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,object_duplicate_or_fragment,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0183_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0184_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_local_scene_patch_drift,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,local_scene_patch_drift,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0184_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0185_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_background_drift_visible,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,background_drift_visible,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0185_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_background_drift_visible/loser_future.mp4,generated
v11_SYN_0186_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_identity_color_shift,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,object_identity_color_shift,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0186_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0187_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic,prefix5_anchored_ff65f1ae3e7ca8_background_drift,collision_response_failure_synthetic,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0187_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0188_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_deformation_visible,prefix5_anchored_ff65f1ae3e7ca8_background_drift,object_deformation_visible,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0188_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0189_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_duplicate_or_fragment,prefix5_anchored_ff65f1ae3e7ca8_background_drift,object_duplicate_or_fragment,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0189_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0190_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_scene_patch_drift,prefix5_anchored_ff65f1ae3e7ca8_background_drift,local_scene_patch_drift,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0190_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0191_prefix5_anchored_ff65f1ae3e7ca8_background_drift_background_drift_visible,prefix5_anchored_ff65f1ae3e7ca8_background_drift,background_drift_visible,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0191_prefix5_anchored_ff65f1ae3e7ca8_background_drift_background_drift_visible/loser_future.mp4,generated
v11_SYN_0192_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_identity_color_shift,prefix5_anchored_ff65f1ae3e7ca8_background_drift,object_identity_color_shift,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0192_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0193_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,v6_02200_collision_orbit_right_64_seed41200,collision_response_failure_synthetic,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0193_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0194_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible,v6_02200_collision_orbit_right_64_seed41200,object_deformation_visible,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0194_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0195_v6_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment,v6_02200_collision_orbit_right_64_seed41200,object_duplicate_or_fragment,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0195_v6_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0196_v6_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift,v6_02200_collision_orbit_right_64_seed41200,local_scene_patch_drift,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0196_v6_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0197_v6_02200_collision_orbit_right_64_seed41200_background_drift_visible,v6_02200_collision_orbit_right_64_seed41200,background_drift_visible,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0197_v6_02200_collision_orbit_right_64_seed41200_background_drift_visible/loser_future.mp4,generated
v11_SYN_0198_v6_02200_collision_orbit_right_64_seed41200_object_identity_color_shift,v6_02200_collision_orbit_right_64_seed41200,object_identity_color_shift,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0198_v6_02200_collision_orbit_right_64_seed41200_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0199_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,v6_02202_collision_orbit_right_64_seed41202,collision_response_failure_synthetic,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0199_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0200_v6_02202_collision_orbit_right_64_seed41202_object_deformation_visible,v6_02202_collision_orbit_right_64_seed41202,object_deformation_visible,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0200_v6_02202_collision_orbit_right_64_seed41202_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0201_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,v6_02202_collision_orbit_right_64_seed41202,object_duplicate_or_fragment,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0201_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0202_v6_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift,v6_02202_collision_orbit_right_64_seed41202,local_scene_patch_drift,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0202_v6_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0203_v6_02202_collision_orbit_right_64_seed41202_background_drift_visible,v6_02202_collision_orbit_right_64_seed41202,background_drift_visible,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0203_v6_02202_collision_orbit_right_64_seed41202_background_drift_visible/loser_future.mp4,generated
v11_SYN_0204_v6_02202_collision_orbit_right_64_seed41202_object_identity_color_shift,v6_02202_collision_orbit_right_64_seed41202,object_identity_color_shift,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0204_v6_02202_collision_orbit_right_64_seed41202_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0205_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,v6_02222_collision_orbit_right_64_seed41222,collision_response_failure_synthetic,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0205_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0206_v6_02222_collision_orbit_right_64_seed41222_object_deformation_visible,v6_02222_collision_orbit_right_64_seed41222,object_deformation_visible,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0206_v6_02222_collision_orbit_right_64_seed41222_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0207_v6_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment,v6_02222_collision_orbit_right_64_seed41222,object_duplicate_or_fragment,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0207_v6_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0208_v6_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift,v6_02222_collision_orbit_right_64_seed41222,local_scene_patch_drift,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0208_v6_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0209_v6_02222_collision_orbit_right_64_seed41222_background_drift_visible,v6_02222_collision_orbit_right_64_seed41222,background_drift_visible,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0209_v6_02222_collision_orbit_right_64_seed41222_background_drift_visible/loser_future.mp4,generated
v11_SYN_0210_v6_02222_collision_orbit_right_64_seed41222_object_identity_color_shift,v6_02222_collision_orbit_right_64_seed41222,object_identity_color_shift,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0210_v6_02222_collision_orbit_right_64_seed41222_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0211_v6_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic,v6_02226_collision_orbit_right_64_seed41226,collision_response_failure_synthetic,0.35,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0211_v6_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic/loser_future.mp4,generated
v11_SYN_0212_v6_02226_collision_orbit_right_64_seed41226_object_deformation_visible,v6_02226_collision_orbit_right_64_seed41226,object_deformation_visible,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0212_v6_02226_collision_orbit_right_64_seed41226_object_deformation_visible/loser_future.mp4,generated
v11_SYN_0213_v6_02226_collision_orbit_right_64_seed41226_object_duplicate_or_fragment,v6_02226_collision_orbit_right_64_seed41226,object_duplicate_or_fragment,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0213_v6_02226_collision_orbit_right_64_seed41226_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0214_v6_02226_collision_orbit_right_64_seed41226_local_scene_patch_drift,v6_02226_collision_orbit_right_64_seed41226,local_scene_patch_drift,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0214_v6_02226_collision_orbit_right_64_seed41226_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0215_v6_02226_collision_orbit_right_64_seed41226_background_drift_visible,v6_02226_collision_orbit_right_64_seed41226,background_drift_visible,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0215_v6_02226_collision_orbit_right_64_seed41226_background_drift_visible/loser_future.mp4,generated
v11_SYN_0216_v6_02226_collision_orbit_right_64_seed41226_object_identity_color_shift,v6_02226_collision_orbit_right_64_seed41226,object_identity_color_shift,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0216_v6_02226_collision_orbit_right_64_seed41226_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0217_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,containment_failure_synthetic,0.4,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0217_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_0218_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,reobserve_mismatch_visible,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0218_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_0219_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,object_duplicate_or_fragment,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0219_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_0220_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,local_scene_patch_drift,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0220_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_0221_04204_containment_orbit_left_44_seed43204_partial_freeze_foreground,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,partial_freeze_foreground,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0221_04204_containment_orbit_left_44_seed43204_partial_freeze_foreground/loser_future.mp4,generated
v11_SYN_0222_04204_containment_orbit_left_44_seed43204_object_identity_color_shift,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,object_identity_color_shift,0.65,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0222_04204_containment_orbit_left_44_seed43204_object_identity_color_shift/loser_future.mp4,generated
v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,04209_containment_orbit_left_44_seed43209,containment_failure_synthetic,0.45,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_0224_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible,04209_containment_orbit_left_44_seed43209,reobserve_mismatch_visible,0.5,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0224_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_0225_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment,04209_containment_orbit_left_44_seed43209,object_duplicate_or_fragment,0.55,local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0225_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment/loser_future.mp4,generated
