blur_laplacian,contact_sheet,flicker_proxy,freeze_rate,model,reject_reasons,sample_id,typeB_quality_gate_pass,video_path,visual_inspection_status,written_reason
296.69868493968346,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_02226_collision_orbit_right_64_seed41226.jpg,0.005504478050957485,0.0,C_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02226_collision_orbit_right_64_seed41226,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/02226_collision_orbit_right_64_seed41226_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
382.8536915186714,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_04204_containment_orbit_left_44_seed43204.jpg,0.004528600812180608,0.0,C_step050,no_new_clear_medium_hard_visual_advantage,04204_containment_orbit_left_44_seed43204,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/04204_containment_orbit_left_44_seed43204_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
206.09736120264478,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_04209_containment_orbit_left_44_seed43209.jpg,0.004525123792011122,0.0,C_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,04209_containment_orbit_left_44_seed43209,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/04209_containment_orbit_left_44_seed43209_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
465.55955069879906,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_04214_containment_orbit_left_44_seed43214.jpg,0.005147038811366013,0.0,C_step050,no_new_clear_medium_hard_visual_advantage,04214_containment_orbit_left_44_seed43214,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/04214_containment_orbit_left_44_seed43214_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
520.8850627131445,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_04228_containment_orbit_left_44_seed43228.jpg,0.0030955506720904834,0.0,C_step050,no_new_clear_medium_hard_visual_advantage,04228_containment_orbit_left_44_seed43228,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/04228_containment_orbit_left_44_seed43228_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
259.6333313597764,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_01002_drop_orbit_left_72_seed40002.jpg,0.0036906916541770874,0.0,C_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,01002_drop_orbit_left_72_seed40002,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/01002_drop_orbit_left_72_seed40002_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
303.15898049881133,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_01008_drop_orbit_left_72_seed40008.jpg,0.0032770908260861885,0.0,C_step050,no_new_clear_medium_hard_visual_advantage,01008_drop_orbit_left_72_seed40008,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/01008_drop_orbit_left_72_seed40008_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
477.4159460183423,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_01013_drop_orbit_left_72_seed40013.jpg,0.0036352124680203266,0.0,C_step050,no_new_clear_medium_hard_visual_advantage,01013_drop_orbit_left_72_seed40013,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/01013_drop_orbit_left_72_seed40013_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
341.09890153098706,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_01014_drop_orbit_left_72_seed40014.jpg,0.004332765261350403,0.0,C_step050,no_new_clear_medium_hard_visual_advantage,01014_drop_orbit_left_72_seed40014,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/01014_drop_orbit_left_72_seed40014_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
442.0627256128038,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_03409_roll_orbit_right_60_seed42409.jpg,0.00178730408962107,0.0,C_step050,no_new_clear_medium_hard_visual_advantage,03409_roll_orbit_right_60_seed42409,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/03409_roll_orbit_right_60_seed42409_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
159.8038481308087,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_03410_roll_orbit_right_60_seed42410.jpg,0.003133749044388121,0.0,C_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,03410_roll_orbit_right_60_seed42410,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/03410_roll_orbit_right_60_seed42410_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
233.09542070390964,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_03413_roll_orbit_right_60_seed42413.jpg,0.0014248613119785276,0.0,C_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,03413_roll_orbit_right_60_seed42413,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/03413_roll_orbit_right_60_seed42413_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
222.82387726505962,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/C_step050/contact_sheets/C_step050_03418_roll_orbit_right_60_seed42418.jpg,0.002405773536491832,0.0,C_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,03418_roll_orbit_right_60_seed42418,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/C_step050/videos/03418_roll_orbit_right_60_seed42418_C_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
139.90305989674556,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_02200_collision_orbit_right_64_seed41200.jpg,0.0033094240186134515,0.0,D_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02200_collision_orbit_right_64_seed41200,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/02200_collision_orbit_right_64_seed41200_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
420.62509574241767,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_02202_collision_orbit_right_64_seed41202.jpg,0.0030696142868052796,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,02202_collision_orbit_right_64_seed41202,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/02202_collision_orbit_right_64_seed41202_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
266.58281186009685,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_02222_collision_orbit_right_64_seed41222.jpg,0.0024038654202146966,0.0,D_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02222_collision_orbit_right_64_seed41222,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/02222_collision_orbit_right_64_seed41222_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
300.0438667609217,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_02226_collision_orbit_right_64_seed41226.jpg,0.0056490521344451355,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,02226_collision_orbit_right_64_seed41226,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/02226_collision_orbit_right_64_seed41226_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
381.57424363655326,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_04204_containment_orbit_left_44_seed43204.jpg,0.004422474569387955,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,04204_containment_orbit_left_44_seed43204,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/04204_containment_orbit_left_44_seed43204_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
297.2019256652509,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_04209_containment_orbit_left_44_seed43209.jpg,0.006390700051827782,0.0,D_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,04209_containment_orbit_left_44_seed43209,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/04209_containment_orbit_left_44_seed43209_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
448.38260628961297,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_04214_containment_orbit_left_44_seed43214.jpg,0.004943390561657165,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,04214_containment_orbit_left_44_seed43214,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/04214_containment_orbit_left_44_seed43214_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
586.3184641855557,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_04228_containment_orbit_left_44_seed43228.jpg,0.003354309188073957,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,04228_containment_orbit_left_44_seed43228,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/04228_containment_orbit_left_44_seed43228_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
254.62543829739684,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_01002_drop_orbit_left_72_seed40002.jpg,0.0034875923095219834,0.0,D_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,01002_drop_orbit_left_72_seed40002,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/01002_drop_orbit_left_72_seed40002_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
299.3436221942884,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_01008_drop_orbit_left_72_seed40008.jpg,0.003325339530590706,0.0,D_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,01008_drop_orbit_left_72_seed40008,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/01008_drop_orbit_left_72_seed40008_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
451.8086036932136,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_01013_drop_orbit_left_72_seed40013.jpg,0.003690722977563301,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,01013_drop_orbit_left_72_seed40013,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/01013_drop_orbit_left_72_seed40013_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
334.9142185529484,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_01014_drop_orbit_left_72_seed40014.jpg,0.004349512458951455,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,01014_drop_orbit_left_72_seed40014,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/01014_drop_orbit_left_72_seed40014_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
379.50990468395844,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_03409_roll_orbit_right_60_seed42409.jpg,0.0021505969491618397,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,03409_roll_orbit_right_60_seed42409,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/03409_roll_orbit_right_60_seed42409_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
177.00643969581003,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_03410_roll_orbit_right_60_seed42410.jpg,0.002493686473189572,0.0,D_step050,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,03410_roll_orbit_right_60_seed42410,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/03410_roll_orbit_right_60_seed42410_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
370.3962149064238,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_03413_roll_orbit_right_60_seed42413.jpg,0.0020775085507872457,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,03413_roll_orbit_right_60_seed42413,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/03413_roll_orbit_right_60_seed42413_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
367.20872533499175,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/D_step050/contact_sheets/D_step050_03418_roll_orbit_right_60_seed42418.jpg,0.0036744616653461098,0.0,D_step050,no_new_clear_medium_hard_visual_advantage,03418_roll_orbit_right_60_seed42418,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/D_step050/videos/03418_roll_orbit_right_60_seed42418_D_step050.mp4,codex_overview_inspected,overview inspected; no clearly sharper medium-hard TypeB loser versus Original Fast
101.2631240836797,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_02200_collision_orbit_right_64_seed41200.jpg,0.0030003495789341296,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02200_collision_orbit_right_64_seed41200,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/02200_collision_orbit_right_64_seed41200_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
387.2507417567271,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_02202_collision_orbit_right_64_seed41202.jpg,0.00344256494183197,0.0,A_step100,no_new_clear_medium_hard_visual_advantage,02202_collision_orbit_right_64_seed41202,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/02202_collision_orbit_right_64_seed41202_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
287.12991220441234,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_02222_collision_orbit_right_64_seed41222.jpg,0.001993320735365718,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02222_collision_orbit_right_64_seed41222,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/02222_collision_orbit_right_64_seed41222_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
195.62895245072937,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_02226_collision_orbit_right_64_seed41226.jpg,0.005151654287465544,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02226_collision_orbit_right_64_seed41226,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/02226_collision_orbit_right_64_seed41226_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
394.043927018886,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_04204_containment_orbit_left_44_seed43204.jpg,0.0045688859186363544,0.0,A_step100,no_new_clear_medium_hard_visual_advantage,04204_containment_orbit_left_44_seed43204,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/04204_containment_orbit_left_44_seed43204_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
276.4227730857065,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_04209_containment_orbit_left_44_seed43209.jpg,0.003489008822654355,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,04209_containment_orbit_left_44_seed43209,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/04209_containment_orbit_left_44_seed43209_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
428.7160836639218,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_04214_containment_orbit_left_44_seed43214.jpg,0.004931104833506766,0.0,A_step100,no_new_clear_medium_hard_visual_advantage,04214_containment_orbit_left_44_seed43214,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/04214_containment_orbit_left_44_seed43214_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
513.8814563409468,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_04228_containment_orbit_left_44_seed43228.jpg,0.003212144395042979,0.0,A_step100,no_new_clear_medium_hard_visual_advantage,04228_containment_orbit_left_44_seed43228,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/04228_containment_orbit_left_44_seed43228_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
265.1045673272572,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_01002_drop_orbit_left_72_seed40002.jpg,0.00367335689448611,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,01002_drop_orbit_left_72_seed40002,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/01002_drop_orbit_left_72_seed40002_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
297.8618830386229,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_01008_drop_orbit_left_72_seed40008.jpg,0.0033974674694204217,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,01008_drop_orbit_left_72_seed40008,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/01008_drop_orbit_left_72_seed40008_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
456.7444857422329,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_01013_drop_orbit_left_72_seed40013.jpg,0.003893346877963283,0.0,A_step100,no_new_clear_medium_hard_visual_advantage,01013_drop_orbit_left_72_seed40013,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/01013_drop_orbit_left_72_seed40013_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
326.914460112874,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_01014_drop_orbit_left_72_seed40014.jpg,0.004366877174737962,0.0,A_step100,no_new_clear_medium_hard_visual_advantage,01014_drop_orbit_left_72_seed40014,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/01014_drop_orbit_left_72_seed40014_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
241.31655851144328,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_03409_roll_orbit_right_60_seed42409.jpg,0.002250514076431455,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,03409_roll_orbit_right_60_seed42409,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/03409_roll_orbit_right_60_seed42409_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
183.6224844034285,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_03410_roll_orbit_right_60_seed42410.jpg,0.0024338288494154523,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,03410_roll_orbit_right_60_seed42410,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/03410_roll_orbit_right_60_seed42410_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
317.43339238635485,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_03413_roll_orbit_right_60_seed42413.jpg,0.0016021331574052836,0.0,A_step100,no_new_clear_medium_hard_visual_advantage,03413_roll_orbit_right_60_seed42413,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/03413_roll_orbit_right_60_seed42413_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
160.27780178291448,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/A_step100/contact_sheets/A_step100_03418_roll_orbit_right_60_seed42418.jpg,0.0039619285619960365,0.0,A_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,03418_roll_orbit_right_60_seed42418,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/A_step100/videos/03418_roll_orbit_right_60_seed42418_A_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
98.54152177567676,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step100/contact_sheets/B_step100_02200_collision_orbit_right_64_seed41200.jpg,0.0031520327038028866,0.0,B_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02200_collision_orbit_right_64_seed41200,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/videos/02200_collision_orbit_right_64_seed41200_B_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
406.8839238562099,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step100/contact_sheets/B_step100_02202_collision_orbit_right_64_seed41202.jpg,0.0030759972968414807,0.0,B_step100,no_new_clear_medium_hard_visual_advantage,02202_collision_orbit_right_64_seed41202,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/videos/02202_collision_orbit_right_64_seed41202_B_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
239.2744269115206,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step100/contact_sheets/B_step100_02222_collision_orbit_right_64_seed41222.jpg,0.0018588500598226924,0.0,B_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02222_collision_orbit_right_64_seed41222,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/videos/02222_collision_orbit_right_64_seed41222_B_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
195.3918535223581,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step100/contact_sheets/B_step100_02226_collision_orbit_right_64_seed41226.jpg,0.004837710055622385,0.0,B_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,02226_collision_orbit_right_64_seed41226,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/videos/02226_collision_orbit_right_64_seed41226_B_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
395.2351773976737,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step100/contact_sheets/B_step100_04204_containment_orbit_left_44_seed43204.jpg,0.004527888826639879,0.0,B_step100,no_new_clear_medium_hard_visual_advantage,04204_containment_orbit_left_44_seed43204,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/videos/04204_containment_orbit_left_44_seed43204_B_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
251.8346068581185,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step100/contact_sheets/B_step100_04209_containment_orbit_left_44_seed43209.jpg,0.0035456922189924427,0.0,B_step100,sharpness_or_freeze_gate_failed;no_new_clear_medium_hard_visual_advantage,04209_containment_orbit_left_44_seed43209,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/videos/04209_containment_orbit_left_44_seed43209_B_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
486.2159548897095,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/video_audit_screen/B_step100/contact_sheets/B_step100_04214_containment_orbit_left_44_seed43214.jpg,0.004865504464626643,0.0,B_step100,no_new_clear_medium_hard_visual_advantage,04214_containment_orbit_left_44_seed43214,false,local_assets/overnight_quant_lora_dpo_20260624_overnight_test/screen16_rollouts/B_step100/videos/04214_containment_orbit_left_44_seed43214_B_step100.mp4,metric_only_existing_artifact,not individually inspected this pass; retained as existing metric-only candidate
