Delta_policy,Delta_ref,E_policy_loser,E_policy_winner,E_ref_loser,E_ref_winner,affected_mask_available,affected_region_available,affected_time_span_available,codex_loser_collapsed,codex_too_easy,codex_valid_preference,codex_winner_bad,corruption_type,cuda_memory_allocated_gb,cuda_memory_reserved_gb,cuda_peak_memory_gb,delta_policy,delta_ref,device,energy_margin,energy_seconds,error_reason,latent_loss_indices,loser_source,medium_hard,num_shards,pair_id,pair_index,pair_type,policy_loser_energy,policy_trainable_params,policy_winner_energy,prediction_start_frame,prefix_len,protocol_version,quality_floor_pass,ref_loser_energy,ref_winner_energy,reference_relative_margin,reference_trainable_params,reward_margin,same_intrinsics,same_noise,same_poses,same_prefix,same_prompt,same_timestep,seed,shard_index,sigma,status,timestep,timestep_index,timestep_weight,winner_source,visual_validity,winner_bad,loser_collapsed,too_easy,too_hard,medium_hard_score,winner_quality,loser_quality,local_corruption_available,selected_dpo_ready,localdpo_ready,selection_reasons
0.0034134909510612488,0.0034134909510612488,0.019675547257065773,0.016262056306004524,0.019675547257065773,0.016262056306004524,True,True,True,False,False,True,False,physical_event_local_failure,35.07185506820679,51.44140625,50.329204082489014,0.0034134909510612488,0.0034134909510612488,cuda,0.0034134909510612488,154.17387866973877,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_035_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,34,local_corruption,0.019675547257065773,6553600,0.016262056306004524,5,5,v1,True,0.019675547257065773,0.016262056306004524,0.0,0,0.26,True,True,True,True,True,True,91034,2,0.9983766674995422,ok,998.3766479492188,16,0.07066386938095093,clean_gt,True,False,False,False,False,1.0,2,2,True,False,False,capped_by_top_energy_margin
0.0006158892065286636,0.0006158892065286636,0.027917400002479553,0.02730151079595089,0.027917400002479553,0.02730151079595089,True,True,True,False,False,True,False,background_drift_local,35.07185506820679,51.44140625,50.329204082489014,0.0006158892065286636,0.0006158892065286636,cuda,0.0006158892065286636,154.73015213012695,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_036_02226_collision_orbit_right_64_seed41226_background_drift_local,35,local_corruption,0.027917400002479553,6553600,0.02730151079595089,5,5,v1,True,0.027917400002479553,0.02730151079595089,0.0,0,0.17999999999999994,True,True,True,True,True,True,91035,3,0.997022271156311,ok,997.0222778320312,29,0.12961743772029877,clean_gt,True,False,False,False,False,1.0,2,2,True,False,False,weak_or_negative_energy_margin
0.007965032011270523,0.007965032011270523,0.05928236246109009,0.051317330449819565,0.05928236246109009,0.051317330449819565,True,True,True,False,False,True,False,wrong_camera_motion_local,35.07185506820679,51.44140625,50.329204082489014,0.007965032011270523,0.007965032011270523,cuda,0.007965032011270523,188.16925191879272,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,36,local_corruption,0.05928236246109009,6553600,0.051317330449819565,5,5,v1,True,0.05928236246109009,0.051317330449819565,0.0,0,0.19999999999999996,True,True,True,True,True,True,91036,4,0.9898504614830017,ok,989.8504638671875,93,0.4417465031147003,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.00934562087059021,0.00934562087059021,0.13181161880493164,0.12246599793434143,0.13181161880493164,0.12246599793434143,True,True,True,False,False,True,False,object_deformation_local,35.07185506820679,51.44140625,50.329204082489014,0.00934562087059021,0.00934562087059021,cuda,0.00934562087059021,159.2742714881897,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_038_02226_collision_orbit_right_64_seed41226_object_deformation_local,37,local_corruption,0.13181161880493164,6553600,0.12246599793434143,5,5,v1,True,0.13181161880493164,0.12246599793434143,0.0,0,0.21999999999999997,True,True,True,True,True,True,91037,5,0.965715765953064,ok,965.7157592773438,262,1.4900071620941162,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.010155301541090012,0.010155301541090012,0.04464952275156975,0.034494221210479736,0.04464952275156975,0.034494221210479736,True,True,True,False,False,True,False,object_identity_change_local,35.07185506820679,51.44140625,50.329204082489014,0.010155301541090012,0.010155301541090012,cuda,0.010155301541090012,188.25562119483948,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local,38,local_corruption,0.04464952275156975,6553600,0.034494221210479736,5,5,v1,True,0.04464952275156975,0.034494221210479736,0.0,0,0.24,True,True,True,True,True,True,91038,6,0.9961725473403931,ok,996.1725463867188,37,0.16660484671592712,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.003439582884311676,0.003439582884311676,0.1268060952425003,0.12336651235818863,0.1268060952425003,0.12336651235818863,True,True,True,False,False,True,False,reobserve_mismatch_local,35.07185506820679,51.44140625,50.329204082489014,0.003439582884311676,0.003439582884311676,cuda,0.003439582884311676,198.16506123542786,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_040_02226_collision_orbit_right_64_seed41226_reobserve_mismatch_local,39,local_corruption,0.1268060952425003,6553600,0.12336651235818863,5,5,v1,True,0.1268060952425003,0.12336651235818863,0.0,0,0.26,True,True,True,True,True,True,91039,7,0.9598366022109985,ok,959.8366088867188,295,1.7444701194763184,clean_gt,True,False,False,False,False,1.0,2,2,True,False,False,capped_by_top_energy_margin
0.021677203476428986,0.021677203476428986,0.11013218760490417,0.08845498412847519,0.11013218760490417,0.08845498412847519,True,True,True,False,False,True,False,partial_freeze,35.07185506820679,51.44140625,50.329204082489014,0.021677203476428986,0.021677203476428986,cuda,0.021677203476428986,194.69678616523743,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_041_02226_collision_orbit_right_64_seed41226_partial_freeze,40,local_corruption,0.11013218760490417,6553600,0.08845498412847519,5,5,v1,True,0.11013218760490417,0.08845498412847519,0.0,0,0.17999999999999994,True,True,True,True,True,True,91040,0,0.9788044095039368,ok,978.8043823242188,178,0.9220823645591736,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.014823831617832184,0.014823831617832184,0.07509617507457733,0.06027234345674515,0.07509617507457733,0.06027234345674515,True,True,True,False,False,True,False,physical_event_local_failure,35.07185506820679,51.44140625,50.329204082489014,0.014823831617832184,0.014823831617832184,cuda,0.014823831617832184,197.42029929161072,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,41,local_corruption,0.07509617507457733,6553600,0.06027234345674515,5,5,v1,True,0.07509617507457733,0.06027234345674515,0.0,0,0.19999999999999996,True,True,True,True,True,True,91041,1,0.9933213591575623,ok,993.3213500976562,63,0.29070189595222473,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.003488503396511078,0.003488503396511078,0.08994274586439133,0.08645424246788025,0.08994274586439133,0.08645424246788025,True,True,True,False,False,True,False,background_drift_local,35.07185506820679,51.44140625,50.329204082489014,0.003488503396511078,0.003488503396511078,cuda,0.003488503396511078,172.73726415634155,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_043_02226_collision_orbit_right_64_seed41226_background_drift_local,42,local_corruption,0.08994274586439133,6553600,0.08645424246788025,5,5,v1,True,0.08994274586439133,0.08645424246788025,0.0,0,0.21999999999999997,True,True,True,True,True,True,91042,2,0.9756096601486206,ok,975.6096801757812,200,1.06085205078125,clean_gt,True,False,False,False,False,1.0,2,2,True,False,False,capped_by_top_energy_margin
0.021780893206596375,0.021780893206596375,0.13443759083747864,0.11265669763088226,0.13443759083747864,0.11265669763088226,True,True,True,False,False,True,False,wrong_camera_motion_local,35.07185506820679,51.44140625,50.329204082489014,0.021780893206596375,0.021780893206596375,cuda,0.021780893206596375,171.0508348941803,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,43,local_corruption,0.13443759083747864,6553600,0.11265669763088226,5,5,v1,True,0.13443759083747864,0.11265669763088226,0.0,0,0.24,True,True,True,True,True,True,91043,3,0.9560362696647644,ok,956.0362548828125,315,1.9086965322494507,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
-0.00940270721912384,-0.00940270721912384,0.08198343217372894,0.09138613939285278,0.08198343217372894,0.09138613939285278,True,True,True,False,False,True,False,object_deformation_local,35.07185506820679,51.44140625,50.33224058151245,-0.00940270721912384,-0.00940270721912384,cuda,-0.00940270721912384,222.9220461845398,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_045_04204_containment_orbit_left_44_seed43204_object_deformation_local,44,local_corruption,0.08198343217372894,6553600,0.09138613939285278,5,5,v1,True,0.08198343217372894,0.09138613939285278,0.0,0,0.26,True,True,True,True,True,True,91044,4,0.9877912998199463,ok,987.7913208007812,110,0.5313329100608826,clean_gt,True,False,False,False,False,1.0,2,2,True,False,False,weak_or_negative_energy_margin
0.01622651517391205,0.01622651517391205,0.18165794014930725,0.1654314249753952,0.18165794014930725,0.1654314249753952,True,True,True,False,False,True,False,object_identity_change_local,35.07185506820679,51.44140625,50.33224058151245,0.01622651517391205,0.01622651517391205,cuda,0.01622651517391205,226.11793279647827,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,45,local_corruption,0.18165794014930725,6553600,0.1654314249753952,5,5,v1,True,0.18165794014930725,0.1654314249753952,0.0,0,0.17999999999999994,True,True,True,True,True,True,91045,5,0.955645740032196,ok,955.645751953125,317,1.925559401512146,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
-0.003856867551803589,-0.003856867551803589,0.0845320075750351,0.08838887512683868,0.0845320075750351,0.08838887512683868,True,True,True,False,False,True,False,reobserve_mismatch_local,35.07185506820679,51.44140625,50.33224058151245,-0.003856867551803589,-0.003856867551803589,cuda,-0.003856867551803589,226.68904304504395,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_047_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_local,46,local_corruption,0.0845320075750351,6553600,0.08838887512683868,5,5,v1,True,0.0845320075750351,0.08838887512683868,0.0,0,0.19999999999999996,True,True,True,True,True,True,91046,6,0.9822567701339722,ok,982.2567749023438,153,0.7720323801040649,clean_gt,True,False,False,False,False,1.0,2,2,True,False,False,weak_or_negative_energy_margin
0.023494437336921692,0.023494437336921692,0.16612154245376587,0.14262710511684418,0.16612154245376587,0.14262710511684418,True,True,True,False,False,True,False,partial_freeze,35.07185506820679,51.44140625,50.33224058151245,0.023494437336921692,0.023494437336921692,cuda,0.023494437336921692,228.1856746673584,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze,47,local_corruption,0.16612154245376587,6553600,0.14262710511684418,5,5,v1,True,0.16612154245376587,0.14262710511684418,0.0,0,0.21999999999999997,True,True,True,True,True,True,91047,7,0.9655443429946899,ok,965.5443725585938,263,1.4974311590194702,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.016747571527957916,0.016747571527957916,0.11624418944120407,0.09949661791324615,0.11624418944120407,0.09949661791324615,True,True,True,False,False,True,False,physical_event_local_failure,35.07185506820679,51.44140625,50.33224058151245,0.016747571527957916,0.016747571527957916,cuda,0.016747571527957916,226.75791263580322,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,48,local_corruption,0.11624418944120407,6553600,0.09949661791324615,5,5,v1,True,0.11624418944120407,0.09949661791324615,0.0,0,0.24,True,True,True,True,True,True,91048,0,0.9763493537902832,ok,976.349365234375,195,1.0287305116653442,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.02390124648809433,0.02390124648809433,0.13880330324172974,0.1149020567536354,0.13880330324172974,0.1149020567536354,True,True,True,False,False,True,False,background_drift_local,35.07185506820679,51.44140625,50.33224058151245,0.02390124648809433,0.02390124648809433,cuda,0.02390124648809433,222.56780314445496,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",local_corruption,True,8,protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local,49,local_corruption,0.13880330324172974,6553600,0.1149020567536354,5,5,v1,True,0.13880330324172974,0.1149020567536354,0.0,0,0.26,True,True,True,True,True,True,91049,1,0.9751620292663574,ok,975.1620483398438,203,1.0802900791168213,clean_gt,True,False,False,False,False,1.0,2,2,True,True,True,
0.10009658336639404,0.10009658336639404,0.18568076193332672,0.08558417856693268,0.18568076193332672,0.08558417856693268,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.439453125,50.33224630355835,0.10009658336639404,0.10009658336639404,cuda,0.10009658336639404,255.67929315567017,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_001_prefix5_anchored_1128e39109fc83_object_deformation_stageA_final,50,gt_vs_medium_hard_rollout,0.18568076193332672,6553600,0.08558417856693268,5,5,v1,True,0.18568076193332672,0.08558417856693268,0.0,0,0.30518612452173055,True,True,True,True,True,True,91050,2,0.9716293811798096,ok,971.62939453125,226,1.2336232662200928,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.0660821795463562,0.0660821795463562,0.24491551518440247,0.17883333563804626,0.24491551518440247,0.17883333563804626,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change;physical_event_failure;wrong_camera_motion,35.07185506820679,51.439453125,50.33223867416382,0.0660821795463562,0.0660821795463562,cuda,0.0660821795463562,249.83799052238464,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_002_prefix5_anchored_1279c3b65a6d9e_object_identity_change_stageA_final,51,gt_vs_medium_hard_rollout,0.24491551518440247,6553600,0.17883333563804626,5,5,v1,True,0.24491551518440247,0.17883333563804626,0.0,0,0.33677804836154723,True,True,True,True,True,True,91051,3,0.9489051103591919,ok,948.9050903320312,350,2.2162227630615234,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.04315667599439621,0.04315667599439621,0.07528321444988251,0.0321265384554863,0.07528321444988251,0.0321265384554863,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.439453125,50.33224630355835,0.04315667599439621,0.04315667599439621,cuda,0.04315667599439621,244.97849225997925,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_003_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_stageA_final,52,gt_vs_medium_hard_rollout,0.07528321444988251,6553600,0.0321265384554863,5,5,v1,True,0.07528321444988251,0.0321265384554863,0.0,0,0.30518612452173055,True,True,True,True,True,True,91052,4,0.9936574697494507,ok,993.657470703125,60,0.27607420086860657,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.08167500793933868,0.08167500793933868,0.24712438881397247,0.1654493808746338,0.24712438881397247,0.1654493808746338,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change;physical_event_failure;wrong_camera_motion,35.07185506820679,51.439453125,50.33223867416382,0.08167500793933868,0.08167500793933868,cuda,0.08167500793933868,229.3595838546753,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_004_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_stageA_final,53,gt_vs_medium_hard_rollout,0.24712438881397247,6553600,0.1654493808746338,5,5,v1,True,0.24712438881397247,0.1654493808746338,0.0,0,0.33677804836154723,True,True,True,True,True,True,91053,5,0.9526525735855103,ok,952.652587890625,332,2.054725408554077,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.07380025833845139,0.07380025833845139,0.13986901938915253,0.06606876105070114,0.13986901938915253,0.06606876105070114,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.439453125,50.33224630355835,0.07380025833845139,0.07380025833845139,cuda,0.07380025833845139,211.05317282676697,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_005_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_stageA_final,54,gt_vs_medium_hard_rollout,0.13986901938915253,6553600,0.06606876105070114,5,5,v1,True,0.13986901938915253,0.06606876105070114,0.0,0,0.30518612452173055,True,True,True,True,True,True,91054,6,0.9903250336647034,ok,990.3250122070312,89,0.42109787464141846,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.09552425891160965,0.09552425891160965,0.17961551249027252,0.08409125357866287,0.17961551249027252,0.08409125357866287,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.439453125,50.33224630355835,0.09552425891160965,0.09552425891160965,cuda,0.09552425891160965,208.0449459552765,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_006_prefix5_anchored_525c18bc4422f0_background_drift_stageA_final,55,gt_vs_medium_hard_rollout,0.17961551249027252,6553600,0.08409125357866287,5,5,v1,True,0.17961551249027252,0.08409125357866287,0.0,0,0.30518612452173055,True,True,True,True,True,True,91055,7,0.9747114777565002,ok,974.7114868164062,206,1.099852204322815,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.07681088149547577,0.07681088149547577,0.19714735448360443,0.12033647298812866,0.19714735448360443,0.12033647298812866,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.439453125,50.33224630355835,0.07681088149547577,0.07681088149547577,cuda,0.07681088149547577,260.51309752464294,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_007_prefix5_anchored_7f708dfe212ad6_freeze_foreground_stageA_final,56,gt_vs_medium_hard_rollout,0.19714735448360443,6553600,0.12033647298812866,5,5,v1,True,0.19714735448360443,0.12033647298812866,0.0,0,0.30518612452173055,True,True,True,True,True,True,91056,0,0.97380131483078,ok,973.8013305664062,212,1.1393635272979736,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.11708655208349228,0.11708655208349228,0.21535101532936096,0.09826446324586868,0.21535101532936096,0.09826446324586868,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change;physical_event_failure;wrong_camera_motion,35.07185506820679,51.439453125,50.33223867416382,0.11708655208349228,0.11708655208349228,cuda,0.11708655208349228,261.2138388156891,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_008_prefix5_anchored_95981b8f74bed0_background_drift_stageA_final,57,gt_vs_medium_hard_rollout,0.21535101532936096,6553600,0.09826446324586868,5,5,v1,True,0.21535101532936096,0.09826446324586868,0.0,0,0.33677804836154723,True,True,True,True,True,True,91057,1,0.9753116965293884,ok,975.3117065429688,202,1.0737922191619873,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.08621502295136452,0.08621502295136452,0.14366795122623444,0.05745292827486992,0.14366795122623444,0.05745292827486992,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.44140625,50.329204082489014,0.08621502295136452,0.08621502295136452,cuda,0.08621502295136452,173.91374254226685,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_009_prefix5_anchored_b53591379e11c1_object_deformation_stageA_final,58,gt_vs_medium_hard_rollout,0.14366795122623444,6553600,0.05745292827486992,5,5,v1,True,0.14366795122623444,0.05745292827486992,0.0,0,0.30518612452173055,True,True,True,True,True,True,91058,2,0.9872965812683105,ok,987.2965698242188,114,0.5528563261032104,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.08626076579093933,0.08626076579093933,0.24537421762943268,0.15911345183849335,0.24537421762943268,0.15911345183849335,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change;physical_event_failure;wrong_camera_motion,35.07185506820679,51.44140625,50.32918882369995,0.08626076579093933,0.08626076579093933,cuda,0.08626076579093933,173.02951049804688,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_010_prefix5_anchored_d744c2d6f264ba_object_deformation_stageA_final,59,gt_vs_medium_hard_rollout,0.24537421762943268,6553600,0.15911345183849335,5,5,v1,True,0.24537421762943268,0.15911345183849335,0.0,0,0.33677804836154723,True,True,True,True,True,True,91059,3,0.9534619450569153,ok,953.4619750976562,328,2.019810676574707,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.05023999512195587,0.05023999512195587,0.22594299912452698,0.1757030040025711,0.22594299912452698,0.1757030040025711,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change;physical_event_failure;wrong_camera_motion,35.07185506820679,51.44140625,50.33224058151245,0.05023999512195587,0.05023999512195587,cuda,0.05023999512195587,230.97866082191467,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_011_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_stageA_final,60,gt_vs_medium_hard_rollout,0.22594299912452698,6553600,0.1757030040025711,5,5,v1,True,0.22594299912452698,0.1757030040025711,0.0,0,0.33677804836154723,True,True,True,True,True,True,91060,4,0.9542631506919861,ok,954.2631225585938,324,1.985242247581482,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.03438229113817215,0.03438229113817215,0.11369738727807999,0.07931509613990784,0.11369738727807999,0.07931509613990784,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change;physical_event_failure;wrong_camera_motion,35.07185506820679,51.44140625,50.32918882369995,0.03438229113817215,0.03438229113817215,cuda,0.03438229113817215,179.79417252540588,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_012_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_stageA_final,61,gt_vs_medium_hard_rollout,0.11369738727807999,6553600,0.07931509613990784,5,5,v1,True,0.11369738727807999,0.07931509613990784,0.0,0,0.33677804836154723,True,True,True,True,True,True,91061,5,0.9919571280479431,ok,991.9571533203125,75,0.35007256269454956,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.014671958051621914,0.014671958051621914,0.020194124430418015,0.005522166378796101,0.020194124430418015,0.005522166378796101,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.44140625,50.329204082489014,0.014671958051621914,0.014671958051621914,cuda,0.014671958051621914,167.76436829566956,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_013_prefix5_anchored_e78653865b3413_wrong_camera_motion_stageA_final,62,gt_vs_medium_hard_rollout,0.020194124430418015,6553600,0.005522166378796101,5,5,v1,True,0.020194124430418015,0.005522166378796101,0.0,0,0.30518612452173055,True,True,True,True,True,True,91062,6,0.9988890290260315,ok,998.8890380859375,11,0.04835977032780647,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.07010449096560478,0.07010449096560478,0.11365041881799698,0.0435459278523922,0.11365041881799698,0.0435459278523922,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.44140625,50.329204082489014,0.07010449096560478,0.07010449096560478,cuda,0.07010449096560478,169.0762975215912,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_014_prefix5_anchored_ebade3740fe2f4_object_identity_change_stageA_final,63,gt_vs_medium_hard_rollout,0.11365041881799698,6553600,0.0435459278523922,5,5,v1,True,0.11365041881799698,0.0435459278523922,0.0,0,0.30518612452173055,True,True,True,True,True,True,91063,7,0.9920720458030701,ok,992.072021484375,74,0.34507399797439575,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.09400106966495514,0.09400106966495514,0.22299885749816895,0.1289977878332138,0.22299885749816895,0.1289977878332138,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.44140625,50.329204082489014,0.09400106966495514,0.09400106966495514,cuda,0.09400106966495514,148.76729607582092,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_015_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_stageA_final,64,gt_vs_medium_hard_rollout,0.22299885749816895,6553600,0.1289977878332138,5,5,v1,True,0.22299885749816895,0.1289977878332138,0.0,0,0.30518612452173055,True,True,True,True,True,True,91064,0,0.9552532434463501,ok,955.2532348632812,319,1.9425057172775269,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
0.02641628310084343,0.02641628310084343,0.044116463512182236,0.017700180411338806,0.044116463512182236,0.017700180411338806,False,True,True,False,False,True,False,event_missing;object_duplicate;object_identity_change,35.07185506820679,51.44140625,50.33224821090698,0.02641628310084343,0.02641628310084343,cuda,0.02641628310084343,230.85751867294312,,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",medium_hard_rollout,True,8,protocol_v1_B_016_prefix5_anchored_ff65f1ae3e7ca8_background_drift_stageA_final,65,gt_vs_medium_hard_rollout,0.044116463512182236,6553600,0.017700180411338806,5,5,v1,True,0.044116463512182236,0.017700180411338806,0.0,0,0.30518612452173055,True,True,True,True,True,True,91065,1,0.9973376989364624,ok,997.3377075195312,26,0.1158880665898323,clean_gt,True,False,False,False,False,1.0,2,2,False,True,False,
